date,time,input_text
2025-05-20,11:36:00,date:2025-05-20 time:11:36:00 bpm:100 steps:71 cal:5 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:37:00,date:2025-05-20 time:11:37:00 bpm:111 steps:119 cal:6 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:38:00,date:2025-05-20 time:11:38:00 bpm:110 steps:41 cal:4 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:39:00,date:2025-05-20 time:11:39:00 bpm:102 steps:13 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:40:00,date:2025-05-20 time:11:40:00 bpm:95 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:41:00,date:2025-05-20 time:11:41:00 bpm:73 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:42:00,date:2025-05-20 time:11:42:00 bpm:71 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:43:00,date:2025-05-20 time:11:43:00 bpm:76 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:44:00,date:2025-05-20 time:11:44:00 bpm:78 steps:34 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:45:00,date:2025-05-20 time:11:45:00 bpm:80 steps:17 cal:2 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:46:00,date:2025-05-20 time:11:46:00 bpm:78 steps:10 cal:2 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:47:00,date:2025-05-20 time:11:47:00 bpm:75 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:48:00,date:2025-05-20 time:11:48:00 bpm:71 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:49:00,date:2025-05-20 time:11:49:00 bpm:73 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:50:00,date:2025-05-20 time:11:50:00 bpm:71 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:51:00,date:2025-05-20 time:11:51:00 bpm:77 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:52:00,date:2025-05-20 time:11:52:00 bpm:77 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:53:00,date:2025-05-20 time:11:53:00 bpm:74 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:54:00,date:2025-05-20 time:11:54:00 bpm:72 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:55:00,date:2025-05-20 time:11:55:00 bpm:76 steps:26 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:56:00,date:2025-05-20 time:11:56:00 bpm:80 steps:28 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:57:00,date:2025-05-20 time:11:57:00 bpm:82 steps:14 cal:2 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:58:00,date:2025-05-20 time:11:58:00 bpm:83 steps:11 cal:2 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,11:59:00,date:2025-05-20 time:11:59:00 bpm:83 steps:14 cal:2 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:00:00,date:2025-05-20 time:12:00:00 bpm:82 steps:8 cal:2 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:01:00,date:2025-05-20 time:12:01:00 bpm:83 steps:23 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:02:00,date:2025-05-20 time:12:02:00 bpm:92 steps:8 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:03:00,date:2025-05-20 time:12:03:00 bpm:81 steps:12 cal:2 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:04:00,date:2025-05-20 time:12:04:00 bpm:78 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:05:00,date:2025-05-20 time:12:05:00 bpm:81 steps:23 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:06:00,date:2025-05-20 time:12:06:00 bpm:82 steps:17 cal:2 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:07:00,date:2025-05-20 time:12:07:00 bpm:81 steps:16 cal:2 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:08:00,date:2025-05-20 time:12:08:00 bpm:81 steps:36 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:09:00,date:2025-05-20 time:12:09:00 bpm:93 steps:33 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:10:00,date:2025-05-20 time:12:10:00 bpm:103 steps:67 cal:4 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:11:00,date:2025-05-20 time:12:11:00 bpm:97 steps:33 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:12:00,date:2025-05-20 time:12:12:00 bpm:96 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:13:00,date:2025-05-20 time:12:13:00 bpm:99 steps:8 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:14:00,date:2025-05-20 time:12:14:00 bpm:93 steps:19 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:15:00,date:2025-05-20 time:12:15:00 bpm:100 steps:38 cal:4 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:16:00,date:2025-05-20 time:12:16:00 bpm:90 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:17:00,date:2025-05-20 time:12:17:00 bpm:89 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:18:00,date:2025-05-20 time:12:18:00 bpm:88 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:19:00,date:2025-05-20 time:12:19:00 bpm:88 steps:9 cal:2 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:20:00,date:2025-05-20 time:12:20:00 bpm:91 steps:16 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:21:00,date:2025-05-20 time:12:21:00 bpm:86 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:22:00,date:2025-05-20 time:12:22:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:23:00,date:2025-05-20 time:12:23:00 bpm:69 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:24:00,date:2025-05-20 time:12:24:00 bpm:65 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:25:00,date:2025-05-20 time:12:25:00 bpm:72 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:26:00,date:2025-05-20 time:12:26:00 bpm:72 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:27:00,date:2025-05-20 time:12:27:00 bpm:69 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:28:00,date:2025-05-20 time:12:28:00 bpm:70 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:29:00,date:2025-05-20 time:12:29:00 bpm:75 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:30:00,date:2025-05-20 time:12:30:00 bpm:78 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:31:00,date:2025-05-20 time:12:31:00 bpm:77 steps:8 cal:2 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:32:00,date:2025-05-20 time:12:32:00 bpm:73 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:33:00,date:2025-05-20 time:12:33:00 bpm:72 steps:4 cal:2 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:34:00,date:2025-05-20 time:12:34:00 bpm:75 steps:30 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:35:00,date:2025-05-20 time:12:35:00 bpm:76 steps:49 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:36:00,date:2025-05-20 time:12:36:00 bpm:75 steps:41 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:37:00,date:2025-05-20 time:12:37:00 bpm:77 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:38:00,date:2025-05-20 time:12:38:00 bpm:82 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:39:00,date:2025-05-20 time:12:39:00 bpm:79 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:40:00,date:2025-05-20 time:12:40:00 bpm:76 steps:12 cal:2 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:41:00,date:2025-05-20 time:12:41:00 bpm:77 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:42:00,date:2025-05-20 time:12:42:00 bpm:82 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:43:00,date:2025-05-20 time:12:43:00 bpm:80 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:44:00,date:2025-05-20 time:12:44:00 bpm:83 steps:5 cal:2 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:45:00,date:2025-05-20 time:12:45:00 bpm:83 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:46:00,date:2025-05-20 time:12:46:00 bpm:81 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:47:00,date:2025-05-20 time:12:47:00 bpm:86 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:48:00,date:2025-05-20 time:12:48:00 bpm:96 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:49:00,date:2025-05-20 time:12:49:00 bpm:103 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:50:00,date:2025-05-20 time:12:50:00 bpm:104 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:51:00,date:2025-05-20 time:12:51:00 bpm:102 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:52:00,date:2025-05-20 time:12:52:00 bpm:100 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:53:00,date:2025-05-20 time:12:53:00 bpm:99 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:54:00,date:2025-05-20 time:12:54:00 bpm:104 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:55:00,date:2025-05-20 time:12:55:00 bpm:106 steps:0 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:56:00,date:2025-05-20 time:12:56:00 bpm:108 steps:0 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:57:00,date:2025-05-20 time:12:57:00 bpm:110 steps:0 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:58:00,date:2025-05-20 time:12:58:00 bpm:112 steps:0 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,12:59:00,date:2025-05-20 time:12:59:00 bpm:109 steps:0 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:00:00,date:2025-05-20 time:13:00:00 bpm:110 steps:0 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:01:00,date:2025-05-20 time:13:01:00 bpm:105 steps:0 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:02:00,date:2025-05-20 time:13:02:00 bpm:103 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:03:00,date:2025-05-20 time:13:03:00 bpm:94 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:04:00,date:2025-05-20 time:13:04:00 bpm:92 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:05:00,date:2025-05-20 time:13:05:00 bpm:99 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:06:00,date:2025-05-20 time:13:06:00 bpm:102 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:07:00,date:2025-05-20 time:13:07:00 bpm:100 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:08:00,date:2025-05-20 time:13:08:00 bpm:96 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:09:00,date:2025-05-20 time:13:09:00 bpm:103 steps:4 cal:2 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:10:00,date:2025-05-20 time:13:10:00 bpm:97 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:11:00,date:2025-05-20 time:13:11:00 bpm:96 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:12:00,date:2025-05-20 time:13:12:00 bpm:95 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:13:00,date:2025-05-20 time:13:13:00 bpm:100 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:14:00,date:2025-05-20 time:13:14:00 bpm:98 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:15:00,date:2025-05-20 time:13:15:00 bpm:96 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:16:00,date:2025-05-20 time:13:16:00 bpm:99 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:17:00,date:2025-05-20 time:13:17:00 bpm:96 steps:16 cal:3 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:18:00,date:2025-05-20 time:13:18:00 bpm:99 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:19:00,date:2025-05-20 time:13:19:00 bpm:99 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:20:00,date:2025-05-20 time:13:20:00 bpm:102 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:21:00,date:2025-05-20 time:13:21:00 bpm:92 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:22:00,date:2025-05-20 time:13:22:00 bpm:97 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:23:00,date:2025-05-20 time:13:23:00 bpm:98 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:24:00,date:2025-05-20 time:13:24:00 bpm:101 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:25:00,date:2025-05-20 time:13:25:00 bpm:99 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:26:00,date:2025-05-20 time:13:26:00 bpm:97 steps:4 cal:2 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:27:00,date:2025-05-20 time:13:27:00 bpm:99 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:28:00,date:2025-05-20 time:13:28:00 bpm:100 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:29:00,date:2025-05-20 time:13:29:00 bpm:98 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:30:00,date:2025-05-20 time:13:30:00 bpm:95 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:31:00,date:2025-05-20 time:13:31:00 bpm:92 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:32:00,date:2025-05-20 time:13:32:00 bpm:96 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:33:00,date:2025-05-20 time:13:33:00 bpm:95 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:34:00,date:2025-05-20 time:13:34:00 bpm:100 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:35:00,date:2025-05-20 time:13:35:00 bpm:100 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:36:00,date:2025-05-20 time:13:36:00 bpm:101 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:37:00,date:2025-05-20 time:13:37:00 bpm:97 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:38:00,date:2025-05-20 time:13:38:00 bpm:92 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:39:00,date:2025-05-20 time:13:39:00 bpm:99 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:40:00,date:2025-05-20 time:13:40:00 bpm:102 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:41:00,date:2025-05-20 time:13:41:00 bpm:96 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:42:00,date:2025-05-20 time:13:42:00 bpm:99 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:43:00,date:2025-05-20 time:13:43:00 bpm:96 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:44:00,date:2025-05-20 time:13:44:00 bpm:97 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:45:00,date:2025-05-20 time:13:45:00 bpm:96 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:46:00,date:2025-05-20 time:13:46:00 bpm:94 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:47:00,date:2025-05-20 time:13:47:00 bpm:98 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:48:00,date:2025-05-20 time:13:48:00 bpm:97 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:49:00,date:2025-05-20 time:13:49:00 bpm:96 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:50:00,date:2025-05-20 time:13:50:00 bpm:97 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:51:00,date:2025-05-20 time:13:51:00 bpm:94 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:52:00,date:2025-05-20 time:13:52:00 bpm:93 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:53:00,date:2025-05-20 time:13:53:00 bpm:92 steps:4 cal:2 sedentary:0 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:54:00,date:2025-05-20 time:13:54:00 bpm:93 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:55:00,date:2025-05-20 time:13:55:00 bpm:94 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:56:00,date:2025-05-20 time:13:56:00 bpm:94 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:57:00,date:2025-05-20 time:13:57:00 bpm:93 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:58:00,date:2025-05-20 time:13:58:00 bpm:94 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,13:59:00,date:2025-05-20 time:13:59:00 bpm:92 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:00:00,date:2025-05-20 time:14:00:00 bpm:90 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:01:00,date:2025-05-20 time:14:01:00 bpm:91 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:02:00,date:2025-05-20 time:14:02:00 bpm:91 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:03:00,date:2025-05-20 time:14:03:00 bpm:90 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:04:00,date:2025-05-20 time:14:04:00 bpm:91 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:05:00,date:2025-05-20 time:14:05:00 bpm:93 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:06:00,date:2025-05-20 time:14:06:00 bpm:94 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:07:00,date:2025-05-20 time:14:07:00 bpm:89 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:08:00,date:2025-05-20 time:14:08:00 bpm:91 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:09:00,date:2025-05-20 time:14:09:00 bpm:88 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:10:00,date:2025-05-20 time:14:10:00 bpm:84 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:11:00,date:2025-05-20 time:14:11:00 bpm:87 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:12:00,date:2025-05-20 time:14:12:00 bpm:87 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:13:00,date:2025-05-20 time:14:13:00 bpm:92 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:14:00,date:2025-05-20 time:14:14:00 bpm:87 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:15:00,date:2025-05-20 time:14:15:00 bpm:85 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:16:00,date:2025-05-20 time:14:16:00 bpm:85 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:17:00,date:2025-05-20 time:14:17:00 bpm:88 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:18:00,date:2025-05-20 time:14:18:00 bpm:86 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:19:00,date:2025-05-20 time:14:19:00 bpm:93 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:20:00,date:2025-05-20 time:14:20:00 bpm:90 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:21:00,date:2025-05-20 time:14:21:00 bpm:94 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:22:00,date:2025-05-20 time:14:22:00 bpm:93 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:23:00,date:2025-05-20 time:14:23:00 bpm:92 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:24:00,date:2025-05-20 time:14:24:00 bpm:90 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:25:00,date:2025-05-20 time:14:25:00 bpm:91 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:26:00,date:2025-05-20 time:14:26:00 bpm:93 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:27:00,date:2025-05-20 time:14:27:00 bpm:98 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:28:00,date:2025-05-20 time:14:28:00 bpm:96 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:29:00,date:2025-05-20 time:14:29:00 bpm:92 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:30:00,date:2025-05-20 time:14:30:00 bpm:92 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:31:00,date:2025-05-20 time:14:31:00 bpm:91 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
2025-05-20,14:32:00,date:2025-05-20 time:14:32:00 bpm:94 steps:0 cal:1 sedentary:1 asleep:470 eff:92 rem:100 deep:53 wake:80
